uuid,human_content,ai_content,human_content_transformed,ai_content_transformed
4d3f8267-04e5-4073-af72-5777ffd7e0d8,The average margin of victory in the House of Representatives was 37%. There are dictators who win by less.,"House of Representatives' average victory margin is 37%, which is higher than some dictators' wins.",The average a margin a victory House Representatives was 37a %. There are dictators who is winning less.,"House Representatives' average a victory a margin is 37a %, what is like higher some dictators' wins."
c150c569-0e3f-495a-aab4-04b7e31137c2,"Little respected Club For Growth asked me for $1,000,000 - I said ""NO"". Now they are spending lobbyist and special interest money on ads!","Club For Growth asked for $1M, I refused. They are now using lobbyist and special interest funds on ads!","Little respected Club Growth asked me $1,000,000 - was like ""NO"". Now are spending lobbyist and special the interest money ads!","Club For Growth had asked for $1M, have refused. now using lobbyist and special the interest funds on ads!"
41b7c336-3a33-4c92-8588-11f4dd0c3d8b,"Bush’s Medicare D was far more expensive than the Affordable Care Act, and, unlike the ACA, was never budgeted:","Medicare D cost more than the ACA and was never budgeted, according to","Bush Medicare D than the Affordable Care Act unlike the ACA was far like more expensive , and, , was never budgeted:","Medicare D than the ACA cost much and ain't budgeted, according to"
ae859c16-dd71-4420-b1dd-695330bb7b54,"Texas has more job openings than the number of unemployment claims on file. Also, almost 20% of unemployment claims filed during the pandemic appear to be fraudulent. Texas is 100% open — it’s time to get back to work.","Job openings exceed unemployment claims in Texas. Nearly 20% of pandemic joblessness claims are fraudulent. Texas fully open, workers should return.","Texas has more a job openings than the a number of a unemployment claims on a file. Also, almost 20a % of a unemployment claims filed during the pandemic is appearing to be like fraudulent. Texas is 100a % like open — is ’ssing a time to get back to a work.","Job openings are exceeding unemployment claims in Texas. Nearly 20% of pandemic joblessness claims are like fraudulent. Texas fully open, workers should return."
4e350060-8281-4479-8246-2b56233cd5a9,So far Biden has talked like a centrist but governed from the radical left,"Biden appears centrist, but governs from the left. #politics",So far Biden talked like a centrist but governed from the radical left,"Biden is appearing centrist, but governs left. #politics"
45112e91-c76f-4ffc-a001-6c20fc81a593,"Oil and gas is 35 percent of the state economy, making the @txrrc’s budget an important priority. A strong Railroad Commission is needed to implement the agency’s information technology upgrades that continue to benefit the agency, industry, and Texas.","@txrrc's budget is crucial as oil & gas accounts for 35% of the state's economy. A robust Railroad Commission can implement IT upgrades benefiting the agency, industry, & Texas.","Oil and gas is 35 percent state economy, making @txrrc’s budget an important priority. The strong Railroad Commission is needed to implement agency’s information technology upgrades that continue to benefit agency, industry, and Texas.","@txrrc's a budget is crucial a oil & a gas accounts 35a % the a state's a economy. The robust Railroad Commission can implement IT upgrades benefiting the a agency, a industry, & Texas."
54a9816a-0367-476b-bbab-41302b64c8d9,"I want to take a moment today to talk about how the right wing misinformation machine works, how it churns up outrage, how supposedly “civil” Republicans fuel it...and what the real world consequences are for innocent people caught in its trap.","Taking a moment to address the right-wing misinformation machine, how it generates anger and how supposedly ""civil"" Republicans contribute. The consequences for innocent people caught in its trap are real.","Want for to take me the moment today for to talk about how that right wing misinformation machine works, how churns up the outrage, how supposedly “civil” Republicans for innocent people caught in its trap fuel ...and what the real world consequences are.","Taking moments to address the right-wing the misinformation machine, how is generating the anger and how supposedly ""civil"" Republicans are contributing. consequences innocent persons caught its traps are like real."
18c04edb-7ba4-42e7-a5c2-0b5c281a86ee,Hays County is one of the only places in Texas with more trouble: an incredible 845% increase in cases since June 7.,"Cases in Hays County, Texas have surged by 845% since June 7th.",Hays County of the only places in Texas with more trouble in cases since June 7 is one : an incredible 845% increase.,"Cases in Hays County, Texas surge by 845% since June 7th."
0acb6b93-8878-4361-a370-940cc1a786cc,"Now, 46 states have gyms/fitness centers open - North Carolina is one of four states that does not. #ncpol #ncga",North Carolina is one of four states with closed gyms/fitness centers. 46 states are open. #ncpol #ncga,"Now, 46 states have gyms/a fitness centers open - North Carolina is one four states that ain't . #ncpol a #ncga",North Carolina is one of four states with closed gyms/a fitness centers. 46 states are open. #ncpol a #ncga
e0b67410-c5f9-403b-bdd8-90c98e352c69,"It’s not Obama’s fault and it’s not Trump’s fault. We have stringent FDA regulations, long in place, that created barriers to the private industry creating a test quickly. This obsession with scoring political points is downright gross.","Blaming Obama or Trump for slow COVID-19 testing is wrong. FDA regulations slowed things down for private industry. Stop politicizing this issue, it's gross.","’s not Obama’s faults and so ’s not Trump’s faults. have stringent FDA regulations, long in place, that had created barriers to that private industrys creating a test quickly. This obsession with scoring political points is like downright gross.","Blaming Obama or Trump slow COVID-19 a testing is like wrong. FDA regulations slow things down private a industry. Are Stopping politicizing this a issue, 's like gross."
f7890dfe-0c9a-4dc9-997d-12afa7e62715,"Using the National Guard to do border security is very expensive. For what it would cost the Guard to make just TWO arrests at the border, we could give a homeless veteran permanent housing for an entire year.",The cost of using National Guard for border security is high. It could fund a homeless veteran's housing for a year instead of just two arrests at the border.,"Using National Guard to do a border a security is like very expensive. For what might would cost Guard to make just TWO arrests at a border, might could give a homeless a veteran permanent a housing for an entire a year.",That cost of using National Guard for border security is like high. might could fund the homeless veteran's housing for the year instead of just two arrests at that border.
e50f2e50-995d-4c1b-8129-7d9da27c2871,Trump recorded on hot microphone having extremely lewd conversation about women in 2005.,Trump caught on mic making vulgar comments about women in 2005.,Trump recorded on hot microphone having extremely lewd conversations about women in 2005.,Trump caught mic making vulgar comments womans 2005.
c6ef959b-3265-45be-aa34-df60979785a2,"Austin picked the first 8 ppl to draw city council lines. Seven are D primary voters, only one has voted in an R primary. #txlege","Austin chose eight people to draw city council lines. One person has voted in an R primary, while the remaining seven are D primary voters. #txlege","Austin picked the first 8 ppl for to draw city council lines. Seven are D primary voters, only one votes in an R primary. #txlege","Austin choosed eight persons to draw a city a council lines. One a person votes in A R a primary, while the remaining seven are D primary voters. a #txlege"
c855e34f-98c0-47e0-aa59-2b5025c97ac3,"The accelerating breakdown of Mexican institutions and the rule of law under López Obrador is a threat to US national security. Today, I pressed the Administration on the need to do more to stop and reverse this deadly trend.",US security is threatened by the worsening of institutions and the rule of law in Mexico under López Obrador. I urged the Administration to take stronger action in halting and reversing this dangerous trend.,"The accelerating a breakdown Mexican institutions and the a rule a law López Obrador is a threat US national a security. A Today, press the Administration the a gotta do much to stop and reverse this deadly a trend.",US security is threatened by worsening institutions and rule laws Mexico López Obrador. have urged Administration to take stronger actions halting and reversing this dangerous trend.
8c697eb3-ea2f-460e-8906-6947f313820b,The Missouri Governor under indictment just quit. This means our Indicted Attorney General Ken Paxton is back to being the only statewide official in the country under indictment. Texans can make their decision to fire Indicted Ken Paxton in November. ,"The Governor of Missouri resigns while under indictment, leaving Texas Attorney General Ken Paxton as the only statewide official currently under indictment in the US. Texans can vote to remove him in November.",Those Missouri Governor indictment just is quitting. This are meaning our Indicted Attorney General Ken Paxton is back being that only statewide official that countrys indictment. Texans can make their decision for to fire Indicted Ken Paxton November.,"Governor Missouri is resigning while indictment, leaving Texas Attorney General Ken Paxton the only statewide official currently indictment US. Texans can vote to remove him November."
5331d246-89f6-4e38-9239-de18b49cff0d,"@POTUS I do agree with @POTUS on one thing he said today, #domesticviolence does destroy lives, literally. 3 American women are murdered every day by their husband or boyfriend.",Agreement with @POTUS: Domestic violence destroys lives. 3 American women are murdered daily by their partner. #DomesticViolence,"@POTUS am agreeing @POTUS one a thing said it a today, #domesticviolence is destroying lives, literally. 3 American women are murdered every a day by their a husband or a boyfriend.",The Agreement with @POTUS: Domestic violence is destroying lifes. 3 American womans are murdered daily by their partner. #DomesticViolences
e5f83240-48ce-4d23-8463-d9e375505e11,Now Republicans want to restore #gunrights to felons- something they lose after criminal conviction- CJS bills have prevented for 24 years,"GOP aims to restore felons' #gunrights lost after conviction, 24-yr CJS bills ban.",Now Republicans to felons for 24 years want to restore #gunrights - a something lose after criminal a conviction- CJS bills have prevented,"GOP is aiming to restore felons' #gunrights lost the conviction, 24-yr CJS bills are banning."
e1b147df-0146-4d13-9a45-f025488e2b31,"How quickly people forget that Crooked Hillary called African-American youth ""SUPER PREDATORS"" - Has she apologized?","People forget Hillary called black youth ""SUPER PREDATORS"" - Did she apologize?","How quickly persons forget that Crooked Hillary call African-American a youth ""SUPER PREDATORS"" - apologized?","People forget Hillary had called black a youth ""SUPER PREDATORS"" - apologize?"
c7f361b0-f0f8-4dbf-9c8b-15d86eab5a49,The Missouri Governor under indictment just quit. This means our Indicted Attorney General Ken Paxton is back to being the only statewide official in the country under indictment. Texans can make their decision to fire Indicted Ken Paxton in November. ,"Missouri Governor resigns while under indictment, leaving Texas Attorney General Ken Paxton as the only statewide official in the US facing indictment. Texans can vote on Paxton's future in November.",The Missouri Governor indictment just is quitting. This are meaning our Indicted Attorney General Ken Paxton is back being the only statewide official the countrys indictment. Texans can make their decision to fire Indicted Ken Paxton November.,"Missouri Governor is resigning while indictment, leaving Texas Attorney General Ken Paxton the only statewide official US facing indictment. Texans might can vote Paxton's future November."
eb98a320-22dc-44a5-8ae5-00a2322c692f,.@GovEvers’ budget is a 'bounce back' to larger GAAP deficits. Wisconsin deserves better. #wiright #wibudget #wipolitics #badforWisconsin #badgerbounceback,The budget by @GovEvers leads to bigger deficits. Wisconsin deserves a better budget. #wiright #wibudget #wipolitics #badforWisconsin #badgerbounceback,.@GovEvers’ budget is a 'bounce back' to more larger GAAPs deficits. Wisconsin is deserving better. #wiright #wibudget is #wipoliticing #badforWisconsin #badgerbounceback,The a budget @GovEvers is leading more bigger deficits. Wisconsin is deserving the more better a budget. a #wiright a #wibudget is #wipoliticing #badforWisconsin #badgerbounceback
ae8a330e-3cc0-44be-aa71-3ed3ec28479c,POTUS is showing signs of erratic behavior and mental instability that place the country in grave danger. Time to invoke the 25th Amendment.,It's time to invoke the 25th Amendment as POTUS's unstable behavior endangers the country.,POTUS showing signs erratic behaviors and mental instability what place countrys grave danger. Times to invoke the 25th Amendments.,It's time for to invoke the 25th Amendment as POTUS unstable behavior endanger country.
b18c52b8-47a4-4d36-85ea-ae5d86551dbc,San Francisco had twice as many drug overdose deaths as COVID deaths last year. This true state of emergency is met with political indifference if not encouragement.,"Last year, drug overdose deaths in San Francisco doubled COVID deaths. Despite this real state of emergency, political apathy or even support persists.",San Francisco had twice as many a drug overdose deaths A COVID deaths last a year. This true a state a emergency is met political a indifference if not a encouragement.,"Last year, drug overdose deaths in San Francisco double COVID deaths. Despite this real state of emergencys, political apathys or even are supporting persists."
0dd5ce6c-ad3c-4b1b-8392-94b2fe8941e8,We have a broken system in D.C. that prohibits the fed gov from negotiating lower Rx drug prices for our senior citizens. Let’s change it.,DC has a flawed system that restricts the government from bargaining lower Rx medicine prices for seniors. Let's fix it. #healthcare #seniorcitizens,Have a broken system in D.C. that is prohibiting the fed gov from negotiating lower Rx drug prices for our senior citizens. Are Letting’s are changing.,DC has a flawed system what restrict governments from bargaining lower Rx medicines prices for seniors. Let's fix . #healthcare #seniorcitizens
8b74ebd8-037d-47a2-ac31-a2682c50c6af,Welcome 2 Pres Biden’s America where inflation is costing households an extra $175 a month,"In Biden's America, households are paying an additional $175 per month due to inflation.",Welcome 2 Pres Biden’s America where inflation is costing households an extra $175 the month,"In Biden America, households paying an additional $175 per a month due to a inflation."
05a047b5-afae-477f-870c-34087822b744,"Oil and gas is 35 percent of the state economy, making the @txrrc’s budget an important priority. A strong Railroad Commission is needed to implement the agency’s information technology upgrades that continue to benefit the agency, industry, and Texas.","@txrrc's IT upgrades are crucial to benefit the agency, industry, and Texas, as oil and gas represents 35% of the state's economy. Thus, the commission's budget is a top priority.","Oils and gas are 35 percent the state economys, making the @txrrc’s budget an important prioritys. The strong Railroad Commission is needed for to implement the agencys’s informations technologys upgrades that continue for to benefit the agencys, industrys, and Texas.","@txrrc The thing upgrades are like crucial for to benefit a agency, a industry, and Texas, as a oil and a gas is representing 35a % of a state a economy. Thus, a commission a budget is a top a priority."
497a5525-f91b-47db-a2c1-362fd26f5d83,Average annual interest rates on payday loans: Delaware: 521% Idaho: 652% Nevada: 652% Texas: 661% Utah: 652% Wisconsin: 574% It's time to end exploitative lending that keeps Americans trapped in debt. We will cap interest rates on consumer loans and credit cards at 15%.,"Payday loan interest rates by state: Delaware: 521% Idaho, Nevada, Utah: 652% Texas: 661% Wisconsin: 574% It's time to end exploitative lending. Interest rates on consumer loans and credit cards must be capped at 15%.",Average annual the interest rates on payday loans: Delaware: 521% Idaho: 652% Nevada: 652% Texas: 661% Utah: 652% Wisconsin: 574% It's time to end exploitative lending that is keeping Americans trapped in debt. gon cap the interest rates on consumer loans and credit cards at 15%.,"Payday loan interests rates state: Delaware: 521% Idaho, Nevada, Utah: 652% Texas: 661% Wisconsin: 574% are times to end exploitative lending. Interests rates consumer loans and credits cards must be capped 15%."
0f079283-b7a5-46a4-ada9-e42171a504c9,Foxconn earns state tax credits based on actual investment and job creation. No jobs/investment? No credits. Period.,"Foxconn receives tax credits only with real investment and job creation; otherwise, no credits.",Foxconn earn a state a tax credits based actual a investment and a job a creation. No jobs/a investment? No credits. A Period.,"Foxconn receive tax credits only real investments and job creations; otherwise, no credits."
d4b6dd14-eb55-4bc5-bdba-4144d61d44fb,WV's tourism industry grew at a rate 30% above the national rate in 2017. This increase reversed a four-year decline in which travel-generated spending fell more than $600 million. This is a landmark day for our tourism industry and our economy as a whole! #WV,"Tourism in WV grew 30% above the national rate in 2017, reversing a four-year decline. This landmark day for the industry and economy saw travel-generated spending increase after a $600 million fall. #WV",WV's tourism industry had grown at rate 30% above the national rate in 2017. This increase had reversed four-year decline in which travel-generated spending had fallen much than $600 million. This is a landmark day for our tourism industry and our economy as whole! #WV,"A Tourism in WV grew 30a % above the national a rate in 2017, reversing four-a year a decline. This landmark a day for a industry and a economy saw a travel-generated a spending a increase after a $600 million a fall. #WVs"
6f9db948-db76-448d-ac99-792acea8fcd0,"Thanks to President Trump and Republican policies middle-class income rose to a record level in 2017 as the strong economy lifted the fortunes of more Americans, the U.S. Census reported Wednesday! #WVGOP",US Census: Middle-class income hit record level in 2017 under Trump and Republican policies as the strong economy lifted fortunes of more Americans. #WVGOP,"Thanks to President Trump and Republican policies middle-a class a income rose to the record a level in 2017 as the strong a economy lifted the fortunes of more Americans, the U.S. Census reported Wednesday! #WVGOP",US Census: Middle-a class a income hit a record a level 2017 Trump and Republican policies as that strong a economy lifted fortunes more Americans. #WVGOP
2362191e-6bb2-46e8-b944-1a077ccd7e01,"In 2017, the number of new business registrations in West Virginia grew nearly 11 percent (8,318 new businesses registered for the year). This comes off the heels of a 12 percent increase in new business registrations during 2016. #WVGOP","West Virginia saw an 11% increase in new business registrations in 2017, with 8,318 businesses registered, following a 12% increase in 2016. #WVGOP","2017, a number new a business registrations West Virginia had grown nearly 11 a percent (8,318 new business registered a year). This comes heels the 12 a percent a increase new a business registrations 2016. #WVGOP","West Virginia saw 11a % a increase new a business registrations 2017, 8,318 business registered, 12a % a increase 2016. #WVGOP"
48568e40-0328-46a3-9b58-c99743bdf840,What is the safest big city in Texas with an unemployment rate under 3% that has been named the best place to live in the entire United States two years running?,"Which Texas city is safest, has <3% unemployment & named best place to live in US for 2 yrs?",What that most safe big a city Texas a unemployment a rate 3a % that has been named that most good a place for to live those entire United States two year running?,"Which Texas city most safest, in US for 2 yrs has <3% unemployment & named most best place for to live?"
264d13d2-6302-4e8d-b670-3365fc341cdd,Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!,"Stock market reaches historic high with longest winning streak in decades, boosted by optimism and confidence ahead of tax plan unveiling.",Stocks market is hitting new high most long winning streak decades. Great level the confidence and the optimism - even before tax plan rollout!,"Stocks market reaches historic high most longest winning streak decades, boosted by optimism and confidence ahead tax plan unveiling."
2bdb0b5c-96f1-4779-a34d-2f42fad8f781,General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border. Make in U.S.A.or pay big border tax!,Chevy Cruze's Mexican-made model sent tax-free to US dealers by General Motors. Pay border tax or make in USA!,General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border. Make in U.S.A.or pay big border tax!,Chevy Cruze Mexican-made model sended tax-like free to US dealers General Motors. Pay border tax or make USA!
49258300-0b55-48d7-85fe-b3e573294281,"Little respected Club For Growth asked me for $1,000,000 - I said ""NO"". Now they are spending lobbyist and special interest money on ads!","Club For Growth requested $1M, but I declined. They are now using lobbyist and special interest funds for ads.","Little respected Club For Growth asked me for $1,000,000 - was like ""NO"". Now spending a lobbyist and special a interest a money on ads!","Club Growth requested $1M, but still declined. are now using lobbyist and special interests funds ads."
bae75b85-bedb-4ea5-9df6-a7127a594c09,The gap between the very rich and everyone else in America is wider today than at any time since the 1920s.,"In the US, the wealth disparity between the ultra-rich and the rest of the population is the highest since the 1920s.",That gap between the very rich and everyone else in America is more wider today than at any times since the 1920s.,"US, a wealth a disparity ultra-rich and a rest a population is highest 1920s."
fcfe5373-449e-49b0-8dc7-4ba25b951614,Nearly 6 out of 10 believe that money and wealth should be more evenly distributed among a larger percentage of the people in the US.,Over half of Americans think wealth should be more evenly distributed among more people in the US.,Nearly 6 10 believe that a money and a wealth should be much evenly distributed a more larger a percentage people US.,A half Americans think a wealth should be much evenly distributed much people US.
a2126bda-f572-4160-a8a5-a0043dcb69c8,NEW: Iowa Republicans have introduced a bill that would put government-installed cameras in every single classroom to livestream school activities for parents to spy on teachers and children at all times of the day.,"Iowa GOP proposes bill to livestream school activities via cameras in every classroom, allowing parents to monitor teachers and children round-the-clock.",NEW: Iowa Republicans introduced bill what would put governments-installed cameras every single classroom for to livestream schools activities for parents to spy teachers and childs all times day.,"Iowa GOP via cameras in every classroom round the - clock proposes bill for to livestream school activities , allowing parents for to monitor teachers and children -."
3df2528e-7b34-493e-bba0-108ff6828ff9,"In New York State, Democrats blocked a Bill expanding College Tuition for Gold Star families after approving aid for illegal immigrants. No wonder so many people are leaving N.Y. Very Sad!",Democrats in N.Y. block College Tuition expansion for Gold Star families but approve aid for illegal immigrants. People leaving N.Y.,"In New York State, Democrats block the Bill expanding College Tuition for Gold Star families after approving aids for illegal immigrants. No wonder so many persons are leaving N.Y. Very Sad!",Democrats N.Y. a block College Tuition a expansion Gold Star families but are approving a aid illegal immigrants. Persons leaving N.Y.
2b4ccd78-b0b3-41cb-9607-d065861f78fd,Clarification: Only 18% of Portland ELEMENTARY SCHOOLS have art instruction compared to 83% nationally. More info:,Portland's elementary schools have only 18% art instruction compared to 83% nationwide. More details:,The Clarification: Only 18% of Portland ELEMENTARY SCHOOLS have art instruction compared to 83% nationally. Much info:,Portland's elementary schools have only 18% art instruction compared to 83% nationwide. More details:
7dbaa03b-3b3e-4692-b895-294e8ecd9e48,Congratulations to Wisconsin's newest Supreme Court Justice @judgehagedorn! #SCOWIS,Wisconsin's latest Supreme Court Justice @judgehagedorn celebrated! #SCOWIS #Congratulations,Congratulations Wisconsin's most newest Supreme Court Justice @judgehagedorn! #SCOWIS,Wisconsin most late Supreme Court Justice @judgehagedorn had celebrated! #SCOWIS #Congratulations
dff1fdfc-b74c-4481-bd82-079cad8fdac9,Trump recorded on hot microphone having extremely lewd conversation about women in 2005.,Hot mic catches Trump making vulgar comments about women in 2005.,Trump recorded hot microphone having extremely lewd conversations womans 2005.,Hot mic about women in 2005 catches A Trump making vulgar comments.
8c0ff6ee-6f45-4c30-96ce-8ed07610111c,"Oil and gas is 35 percent of the state economy, making the @txrrc’s budget an important priority. A strong Railroad Commission is needed to implement the agency’s information technology upgrades that continue to benefit the agency, industry, and Texas.","@txrrc's budget is crucial as oil and gas accounts for 35% of the state economy. Strong Railroad Commission essential to implementing IT upgrades, benefitting the agency, industry, and Texas.","Oil and gas is 35 percent of the state economy, making the @txrrc budget an important priority. A strong Railroad Commission is needed to implement the agency information technology upgrades what is continuing to benefit the agency, industry, and Texas.","@txrrc's a budget is like crucial as a oil and a gas accounts for 35a % of a state a economy. Strong Railroad Commission essential to implementing IT upgrades, benefitting a agency, a industry, and Texas."
62fb50a5-84a7-4575-96a5-59cf31831389,"“$3 billion payoff: 101 utilities cut rates, credit GOP tax cuts”",GOP tax cuts lead to $3 billion rate cuts by 101 utilities.,"“$3 billion payoff: 101 utilities cutted rates, credit GOP tax cuts”",GOP tax cuts to $ 3 billion rate cuts by 101 utilities lead .
4a9dadab-dca9-4d41-9903-6e68b5b5fe13,GREAT NEWS: West Virginia will receive $25M for 160 orphaned well clean-up projects across the state. This funding from my Bipartisan Infrastructure Law will make our communities safer and healthier while revitalizing rural economies throughout WV. MORE:,West Virginia to receive $25M for cleaning up 160 orphaned wells across the state. The funding will revitalize rural economies and make communities safer and healthier. Bipartisan Infrastructure Law is the source of funding. MORE:,GREAT A NEWS: West Virginia gon receive $25A M for 160 orphaned well clean-up projects across the a state. This a funding from my Bipartisan Infrastructure Law gon make our communities safer and healthier while revitalizing rural economies throughout WV. MORE:,West Virginia to receive $25A M cleaning up 160 orphaned wells a state. a funding gon revitalize rural economies and are making communities safer and a healthier. Bipartisan Infrastructure Law is a source a funding. MORE:
cb424758-b812-465a-a981-a311cb27ef3d,It was great to have an opportunity to participate in #ACLivefromCOP and talk about how the climate crisis has impacted Wisconsin and why we need to take bold action now to confront it. #COP26,I had a chance to join #ACLivefromCOP and discuss how the climate crisis has affected Wisconsin. We must take bold action now to address it. #COP26,Was like great for to have opportunity for to participate in #ACLivefromCOP and talk about how climate crisis have impacted Wisconsin and so why need for to take bold actions now for to confront . #COP26,Had a chance to join #ACLivefromCOP and are discussing how a climate a crisis affected Wisconsin. might must take bold a action now to address . #COP26
306aea60-9dde-42f4-b13f-e8c29a298128,"David Schweikert can't be trusted. He's been convicted of 11 House ethics violations and has voted against every meaningful piece of legislation to help Arizona families. We need new leadership, and we need it desperately. WATCH/RT/GET IN THE FIGHT:",David Schweikert has 11 House ethics violations and votes against Arizona families. We need new leadership. WATCH/RT/GET IN THE FIGHT:,"David Schweikert can't be trusted. He's been convicted 11 House ethics violation and voted every meaningful piece legislation for to help Arizona families. We need new leadership, and so she need desperately. WATCH/RT/GET FIGHT:",David Schweikert has 11 House ethics violation and votes against Arizona families. are needing new leadership. WATCH/RT/GET IN FIGHT:
805155e7-4e7f-49e8-9bb3-760655ddb10e,"Secret settlements, sex scandals and now criminal allegations. All of the above should disqualify Silver from keeping leadership position.","Silver's leadership position should be revoked due to secret settlements, sex scandals and criminal allegations.","Secret settlements, sexes scandals and now criminal allegations. All above should disqualify Silver keeping leadership position.","Silver leadership position might should be to secret settlements , sex scandals and criminal allegations revoked due ."
f14b49f4-cb28-4ff0-962a-dcc7a4ca7166,Working hard from New Jersey while White House goes through long planned renovation. Going to New York next week for more meetings.,"In NJ working hard, White House undergoing renovation. Next week, more meetings in New York.",Working hard New Jersey while White House goes long planned a renovation. Going New York next a week much meetings.,"In NJ working hard, White House undergoing a renovation. Next a week, more in New York meetings."
8c491624-395f-4541-8735-9f37a1c82f13,"I want to take a moment today to talk about how the right wing misinformation machine works, how it churns up outrage, how supposedly “civil” Republicans fuel it...and what the real world consequences are for innocent people caught in its trap.","Exploring how the right-wing misinformation machine works: fueling outrage, supposedly ""civil"" Republicans playing a part, and the real-life consequences for those caught in its trap.","Want for to take me the moment today for to talk about how right wing misinformation machine works, how churns up the outrage, how supposedly “civil” Republicans for innocent people caught in its trap fuel ...and what the real world consequences are.","Exploring how does the right-wing misinformation machine work: fueling outrage, supposedly ""civil"" For those caught in its trap Republicans playing the part, and the real-life consequences."
61f7bf7d-9979-4a7c-9b30-31797dc73984,"Some states, like Montana and Nebraska, are getting more than $300,000 in federal stimulus money per reported COVID-19 case. New York is the hardest-hit state and yet we are getting only about $12,000 per case. We need a fair federal stimulus bill that is distributed by need.","States like Montana & Nebraska receive over $300,000 in federal stimulus money per COVID-19 case, while NY- hardest hit state- receives only $12,000. A fair stimulus bill based on need is needed.","Some states, like Montana and Nebraska, are getting more than $300,000 in federal stimulus moneys per reported COVID-19 case. New York is the hardest-hit state and yet are getting only about $12,000 per case. are needing a fair federal stimulus bill what is distributed by need.","States like Montana & Nebraska are receiving over $300,000 in federal stimulus money per COVID-19 case, while NY- hardest hit it state- are receiving only $12,000. A fair stimulus bill based on need is needed."
742fe4e0-76b4-4eea-87c6-2c7e61685544,Thom Tillis yet again voted to support Trump’s irresponsible emergency declaration — even though he knows it will allow the administration to raid $80 million from North Carolina. Tillis’ vote is putting military communities in harm’s way.,"Thom Tillis voted for Trump's emergency declaration, risking $80M in North Carolina and endangering military communities.",Thom Tillis yet again vote to support Trump irresponsible emergencys declaration — even though is knowing allow the administrations to raid $80 million from North Carolina. Tillis’ vote is putting military communities in harms way.,"Thom Tillis vote Trump's emergencys declaration, risking $80M North Carolina and endangering military communities."
f3f1e694-33e9-4474-aa66-c099e05a79c7,"Thanks to President Trump and Republican leadership, the number of people collecting food stamps has declined by more than two million. Our economy is recovery and more jobs are available! #WVGOP","President Trump and Republicans cut food stamp recipients by over 2 million, with a stronger economy and more job opportunities. #WVGOP","Thanks to President Trump and Republican leadership, number of persons collecting foods stamps have declined by more than two million. Our economys are recovery and more jobs are available! #WVGOP","President Trump and Republicans cut a food a stamp recipients by over 2 million, with the more stronger a economy and more a job opportunities. #WVGOP"
99b659ed-38ff-4ed6-819e-b19f60765590,"Why is the NFL getting massive tax breaks while at the same time disrespecting our Anthem, Flag and Country? Change tax law!","NFL gets tax breaks but disrespects anthem, flag & country. Tax law needs change!","Why NFL getting massive tax breaks while the same times disrespecting our Anthem, Flag and Country? Are Changing tax laws!","NFL gets tax breaks but disrespects anthem, flag & countrys. Tax laws need changes!"
2762433c-efb9-4459-b029-4fc7db65ef45,Every penny of the $7 billion going to Africa as per Obama will be stolen - corruption is rampant!,Corruption in Africa will lead to the theft of all $7 billion assigned by Obama for the continent.,Every a penny the $7 billion going Africa Obama might will be stolen - a corruption is rampant!,The Corruption in Africa gon lead to that theft of all $7 billion assigned by Obama for that continent.
ba86cc57-15e0-407a-a292-3e021d9c97b9,"Bush’s Medicare D was far more expensive than the Affordable Care Act, and, unlike the ACA, was never budgeted:",Medicare D cost more than ACA and was never budgeted:,"Bush’s Medicare D than the Affordable Care Act unlike the ACA was far like more expensive , and, , was never budgeted:",Medicare D than ACA cost more and was never budgeted:
b64344be-2342-4d8f-b461-c760d0106f11,CBO reports that delaying the Obamacare individual mandate will reduce the deficit by $35 billion over ten years. Another good reason.,"Obamacare mandate delay will cut deficit by $35B over 10 years, says CBO. Another great reason.",CBO is reporting that delaying that Obamacare individual a mandate might will reduce that a deficit by $35 billion over ten years. Another good a reason.,"Obamacare a mandate a delay gon cut a deficit by $35B over 10 years, is saying CBO. Another great a reason."
49e7641e-ecb7-45d1-9716-447542dd2906,There are no tax increases in this debt limit bill. Period.,Debt limit bill has no tax increases. Period.,It is no tax increases in this debt limit bill. Period.,A Debt a limit a bill has no a tax increases. A Period.
60791314-9bd3-4568-b873-eeb584ffb6fa,"The current shutdown of the State House has delayed legislation addressing payday lending, where Ohio's laws are now the worst in the nation. Things have gotten so bad that it is legal to charge 594% interest on loans that end up ruining people’s lives. Unconscionable!","Ohio legislation on payday lending is delayed due to the State House shutdown. Ohio laws allow 594% interest on loans, which is the worst in the nation, causing harm to many lives.","The current shutdown State House have delayed legislations addressing payday lending, where Ohio's laws are now most worst nation. Things have gotten like so bad that is like legal to charge 594% interests loans what end up ruining persons’s lifes. Unconscionable!","Ohio legislation payday lending is delayed to the State House shutdown. Ohio laws allow 594% interest loans, what is the most bad the nation, causing harm many lifes."
f81ef968-c986-4a9f-b883-7f3a5e8b3a86,Every penny of the $7 billion going to Africa as per Obama will be stolen - corruption is rampant!,"According to this tweet, corruption in Africa will lead to the $7 billion promised by Obama being stolen.",Every a penny the $7 billion going Africa Obama will be stolen - a corruption is rampant!,"This tweet, the corruption Africa lead the $7 billion promised by Obama being stolen."
