uuid,human_content,ai_content,human_content_transformed,ai_content_transformed
9fdc9809-9ec3-4d48-b14e-d2d9a53c033e,POTUS is showing signs of erratic behavior and mental instability that place the country in grave danger. Time to invoke the 25th Amendment.,It's time to invoke the 25th Amendment as POTUS's unstable behavior endangers the nation.,POTUS is a-showing sign erratic behavior and mental instability what which place that country grave danger. Time for to invoke that 25th Amendment.,It's time to invoke a 25th as POTUS unstable behavior endanger a nation Amendment.
4d3f8267-04e5-4073-af72-5777ffd7e0d8,The average margin of victory in the House of Representatives was 37%. There are dictators who win by less.,"House of Representatives' average victory margin is 37%, which is higher than some dictators' wins.",That average margin victorys those House Representatives was 37%. It is dictator them which is winning less.,"House of Representatives average victory margin 37%, is more higher than some dictators win."
c150c569-0e3f-495a-aab4-04b7e31137c2,"Little respected Club For Growth asked me for $1,000,000 - I said ""NO"". Now they are spending lobbyist and special interest money on ads!","Club For Growth asked for $1M, I refused. They are now using lobbyist and special interest funds on ads!","Little respected Club For Growth ask us for $1,000,000 - I say ""NO"". Now them spending lobbyist and special interest money on ads!","Club For Growth asked for $1M, I did refuse. Them are now using lobbyist and special interest fund them on ad them!"
41b7c336-3a33-4c92-8588-11f4dd0c3d8b,"Bush’s Medicare D was far more expensive than the Affordable Care Act, and, unlike the ACA, was never budgeted:","Medicare D cost more than the ACA and was never budgeted, according to","Bush Medicare D than the Affordable Care Act unlike the ACA was far like more expensive , and, , ain't budgeted:","Medicare D did cost more than those ACA and ain't budgeted, according to"
ae859c16-dd71-4420-b1dd-695330bb7b54,"Texas has more job openings than the number of unemployment claims on file. Also, almost 20% of unemployment claims filed during the pandemic appear to be fraudulent. Texas is 100% open — it’s time to get back to work.","Job openings exceed unemployment claims in Texas. Nearly 20% of pandemic joblessness claims are fraudulent. Texas fully open, workers should return.","Texas has more job opening them that number unemployment claim them file. Also, almost 20% unemployment claim them filed the pandemic appear for be fraudulent. Texas is 100% open — it’s time for to get back work.","Job openings exceeds unemployment claims in Texas. Nearly 20% of pandemic joblessness claims like fraudulent. Texas fully open, worker might should return."
4e350060-8281-4479-8246-2b56233cd5a9,So far Biden has talked like a centrist but governed from the radical left,"Biden appears centrist, but governs from the left. #politics",So far Biden talked like a but governed the radical left centrist,"Biden is appearing centrist, but govern them from left. #politic them"
45112e91-c76f-4ffc-a001-6c20fc81a593,"Oil and gas is 35 percent of the state economy, making the @txrrc’s budget an important priority. A strong Railroad Commission is needed to implement the agency’s information technology upgrades that continue to benefit the agency, industry, and Texas.","@txrrc's budget is crucial as oil & gas accounts for 35% of the state's economy. A robust Railroad Commission can implement IT upgrades benefiting the agency, industry, & Texas.","Oil and gas 35 percent that state economy, making those @txrrc’s budget an important priority. One strong Railroad Commission is needed for implement that agency’s information technology upgrade them that continues for benefit that agency, industry, and Texas.","@txrrc budget is like crucial as oils & gas account for 35% of state economys. The robust Railroad Commission can implement IT upgrade benefiting agencys, industrys, & Texas."
54a9816a-0367-476b-bbab-41302b64c8d9,"I want to take a moment today to talk about how the right wing misinformation machine works, how it churns up outrage, how supposedly “civil” Republicans fuel it...and what the real world consequences are for innocent people caught in its trap.","Taking a moment to address the right-wing misinformation machine, how it generates anger and how supposedly ""civil"" Republicans contribute. The consequences for innocent people caught in its trap are real.","I wants for to take me the moment today for to talk how right wing misinformation machine work, how it churn up outrage, how supposedly “civil” Republicans fuels ...and what the real world consequence them are innocent person them catch its belong trap.","Taking moments for to address that right-wing misinformation machine, how it is generating anger and how supposedly ""civil"" Republicans are contributing. consequence them innocent person them caught its traps are like real."
18c04edb-7ba4-42e7-a5c2-0b5c281a86ee,Hays County is one of the only places in Texas with more trouble: an incredible 845% increase in cases since June 7.,"Cases in Hays County, Texas have surged by 845% since June 7th.",Hays County one of the only place them in Texas with more trouble: an incredible 845% increase in case them since June 7.,"Case them in Hays County, Texas surged by 845% since June 7th."
0acb6b93-8878-4361-a370-940cc1a786cc,"Now, 46 states have gyms/fitness centers open - North Carolina is one of four states that does not. #ncpol #ncga",North Carolina is one of four states with closed gyms/fitness centers. 46 states are open. #ncpol #ncga,"Now, 46 state have gyms/fitness centers open - North Carolina is one of four state what which does not. #ncpol #ncga",North Carolina one of four state with closed gyms/fitness centers. 46 state open. #ncpol #ncga
e0b67410-c5f9-403b-bdd8-90c98e352c69,"It’s not Obama’s fault and it’s not Trump’s fault. We have stringent FDA regulations, long in place, that created barriers to the private industry creating a test quickly. This obsession with scoring political points is downright gross.","Blaming Obama or Trump for slow COVID-19 testing is wrong. FDA regulations slowed things down for private industry. Stop politicizing this issue, it's gross.","It’s not Obama fault and she’s not Trump fault. She have stringent FDA regulation them, long in place, that create barrier them to a private industry a-creating test quick. This obsession with a-scoring political point them is like downright gross.","Blaming Obama or Trump slow COVID-19 testing like wrong. FDA regulation slow thing down private industry. Are Stopping politicizing this here issue, it's like gross."
f7890dfe-0c9a-4dc9-997d-12afa7e62715,"Using the National Guard to do border security is very expensive. For what it would cost the Guard to make just TWO arrests at the border, we could give a homeless veteran permanent housing for an entire year.",The cost of using National Guard for border security is high. It could fund a homeless veteran's housing for a year instead of just two arrests at the border.,"Using those National Guard for do border security too expensive. For what it will cost those Guard for make just TWO arrest at that border, us can give the homeless veteran permanent housing for an entire year.",That cost using National Guard border security like high. It can fund one homeless veteran's housing one year instead of just two arrest them that border.
e50f2e50-995d-4c1b-8129-7d9da27c2871,Trump recorded on hot microphone having extremely lewd conversation about women in 2005.,Trump caught on mic making vulgar comments about women in 2005.,Trump recorded on hot microphone having real lewd conversations about women in 2005.,Trump caught on mic making vulgar comment about womans in 2005.
c6ef959b-3265-45be-aa34-df60979785a2,"Austin picked the first 8 ppl to draw city council lines. Seven are D primary voters, only one has voted in an R primary. #txlege","Austin chose eight people to draw city council lines. One person has voted in an R primary, while the remaining seven are D primary voters. #txlege","Austin pick that first 8 ppl for to draw city council line. Seven are D primary voters, only one voted in R primary. #txlege","Austin choose eight person for draw city council lines. One person votes R primary, for the remaining seven D primary voters. #txlege"
c855e34f-98c0-47e0-aa59-2b5025c97ac3,"The accelerating breakdown of Mexican institutions and the rule of law under López Obrador is a threat to US national security. Today, I pressed the Administration on the need to do more to stop and reverse this deadly trend.",US security is threatened by the worsening of institutions and the rule of law in Mexico under López Obrador. I urged the Administration to take stronger action in halting and reversing this dangerous trend.,"A accelerating breakdown of Mexican institution them and a rule of laws under López Obrador threat to US national security. Today, I press a Administration on a need for to do more for to stop and reverse this here deadly trend.",US security is threatened by worsening institutions and rule laws Mexico López Obrador. She did urge Administration for take stronger actions halting and reversing this dangerous trend.
8c697eb3-ea2f-460e-8906-6947f313820b,The Missouri Governor under indictment just quit. This means our Indicted Attorney General Ken Paxton is back to being the only statewide official in the country under indictment. Texans can make their decision to fire Indicted Ken Paxton in November. ,"The Governor of Missouri resigns while under indictment, leaving Texas Attorney General Ken Paxton as the only statewide official currently under indictment in the US. Texans can vote to remove him in November.",Those Missouri Governor indictment just quit. This do mean our Indicted Attorney General Ken Paxton is back a-being that only statewide official that country indictment. Texans can make they decision to fire Indict Ken Paxton November.,"Governor of Missouri resigns while under indictment, leaving Texas Attorney General Ken Paxton as the only statewide official currently under indictment in US. Texan can vote to remove him in November."
5331d246-89f6-4e38-9239-de18b49cff0d,"@POTUS I do agree with @POTUS on one thing he said today, #domesticviolence does destroy lives, literally. 3 American women are murdered every day by their husband or boyfriend.",Agreement with @POTUS: Domestic violence destroys lives. 3 American women are murdered daily by their partner. #DomesticViolence,"@POTUS I agree @POTUS one thing him say today, #domesticviolence destroy lifes, literally. 3 American womans are murdered every day by they husband or boyfriend.",Agreement with @POTUS: Domestic violence destroy lives. 3 American woman are murdered daily by them belong partner . #DomesticViolence
e5f83240-48ce-4d23-8463-d9e375505e11,Now Republicans want to restore #gunrights to felons- something they lose after criminal conviction- CJS bills have prevented for 24 years,"GOP aims to restore felons' #gunrights lost after conviction, 24-yr CJS bills ban.",Now Republican want to restore #gunrights felon- something them lose after criminal conviction- CJS bills done prevented 24 year,"GOP aims for to restore felon lose conviction #gunrights, 24-yr CJS bills ban."
e1b147df-0146-4d13-9a45-f025488e2b31,"How quickly people forget that Crooked Hillary called African-American youth ""SUPER PREDATORS"" - Has she apologized?","People forget Hillary called black youth ""SUPER PREDATORS"" - Did she apologize?","How quickly person forgets that Crooked Hillary call African-American youth ""SUPER PREDATORS"" - her apologized?","Alla Person forgets Hillary call black youth ""SUPER PREDATORS"" - her apologize?"
c7f361b0-f0f8-4dbf-9c8b-15d86eab5a49,The Missouri Governor under indictment just quit. This means our Indicted Attorney General Ken Paxton is back to being the only statewide official in the country under indictment. Texans can make their decision to fire Indicted Ken Paxton in November. ,"Missouri Governor resigns while under indictment, leaving Texas Attorney General Ken Paxton as the only statewide official in the US facing indictment. Texans can vote on Paxton's future in November.",Those Missouri Governor indictment just quit. This mean our Indicted Attorney General Ken Paxton is back being that only statewide official that country indictment. Texan can make they decision to fire Indict Ken Paxton November.,"Missouri Governor does resign while indictment, leaving Texas Attorney General Ken Paxton that only statewide official those US facing indictment. Texan can vote Paxton future November."
eb98a320-22dc-44a5-8ae5-00a2322c692f,.@GovEvers’ budget is a 'bounce back' to larger GAAP deficits. Wisconsin deserves better. #wiright #wibudget #wipolitics #badforWisconsin #badgerbounceback,The budget by @GovEvers leads to bigger deficits. Wisconsin deserves a better budget. #wiright #wibudget #wipolitics #badforWisconsin #badgerbounceback,.@GovEvers’ budget one 'bounce back' more larger GAAP . Wisconsin deserve better. #wiright #wibudget does #wipolitic #badforWisconsin #badgerbounceback deficits,That budget @GovEvers does lead bigger deficits. Wisconsin does deserve one better budget. #wiright #wibudget does #wipolitic #badforWisconsin #badgerbounceback
ae8a330e-3cc0-44be-aa71-3ed3ec28479c,POTUS is showing signs of erratic behavior and mental instability that place the country in grave danger. Time to invoke the 25th Amendment.,It's time to invoke the 25th Amendment as POTUS's unstable behavior endangers the country.,POTUS is showing sign erratic behaviors and mental instability what place that countrys grave danger. Times for to invoke that 25th Amendments.,It's time for to invoke those 25th as POTUS unstable behavior endanger that country Amendment.
b18c52b8-47a4-4d36-85ea-ae5d86551dbc,San Francisco had twice as many drug overdose deaths as COVID deaths last year. This true state of emergency is met with political indifference if not encouragement.,"Last year, drug overdose deaths in San Francisco doubled COVID deaths. Despite this real state of emergency, political apathy or even support persists.",San Francisco had twice as many drug overdose death COVID death last year. This here true state emergency is met political indifference if not encouragement.,"Last year, drug overdose death them San Francisco did double COVID death them. this real state emergencys, political apathys or even support persist them."
0dd5ce6c-ad3c-4b1b-8392-94b2fe8941e8,We have a broken system in D.C. that prohibits the fed gov from negotiating lower Rx drug prices for our senior citizens. Let’s change it.,DC has a flawed system that restricts the government from bargaining lower Rx medicine prices for seniors. Let's fix it. #healthcare #seniorcitizens,Us do have the broken system D.C. prohibits a fed gov a-negotiating more lower Rx drug price our senior citizen. Do Let’s change.,DC have a flawed system restrict that government from bargaining lower Rx medicine price for senior. Let's fix . #healthcare #seniorcitizens
8b74ebd8-037d-47a2-ac31-a2682c50c6af,Welcome 2 Pres Biden’s America where inflation is costing households an extra $175 a month,"In Biden's America, households are paying an additional $175 per month due to inflation.",Do Welcome 2 Pres Biden America where costing household an extra $175 one month,"Biden America, households are paying an additional $175 month to inflation."
05a047b5-afae-477f-870c-34087822b744,"Oil and gas is 35 percent of the state economy, making the @txrrc’s budget an important priority. A strong Railroad Commission is needed to implement the agency’s information technology upgrades that continue to benefit the agency, industry, and Texas.","@txrrc's IT upgrades are crucial to benefit the agency, industry, and Texas, as oil and gas represents 35% of the state's economy. Thus, the commission's budget is a top priority.","Oil and gas is 35 percent state economy, making @txrrc budget an important priority. The strong Railroad Commission is needed for implement agency information technology upgrade continue for benefit agency, industry, and Texas.","@txrrc IT upgrade them are like crucial to benefit that agencys, industrys, and Texas, as oils and gas represent 35% that state economys. Thus, that commissions budget are the top prioritys."
497a5525-f91b-47db-a2c1-362fd26f5d83,Average annual interest rates on payday loans: Delaware: 521% Idaho: 652% Nevada: 652% Texas: 661% Utah: 652% Wisconsin: 574% It's time to end exploitative lending that keeps Americans trapped in debt. We will cap interest rates on consumer loans and credit cards at 15%.,"Payday loan interest rates by state: Delaware: 521% Idaho, Nevada, Utah: 652% Texas: 661% Wisconsin: 574% It's time to end exploitative lending. Interest rates on consumer loans and credit cards must be capped at 15%.",Average annual interests rate payday loan: Delaware: 521% Idaho: 652% Nevada: 652% Texas: 661% Utah: 652% Wisconsin: 574% Itare times for to end exploitative lending what keeps Americans trapped debt. Us might will cap interests rate consumer loan and credits card 15%.,"Payday loan interest rates by state: Delaware: 521% Idaho, Nevada, Utah: 652% Texas: 661% Wisconsin: 574% She's time to end exploitative lending. Interest rate them on consumer loan them and credit card them must be capped at 15%."
0f079283-b7a5-46a4-ada9-e42171a504c9,Foxconn earns state tax credits based on actual investment and job creation. No jobs/investment? No credits. Period.,"Foxconn receives tax credits only with real investment and job creation; otherwise, no credits.",Foxconn earn state tax credit base actual investment and job creation. No job/investment? No credit. Period.,"Foxconn receives tax only real investment credits and job creation; otherwise, no credits."
d4b6dd14-eb55-4bc5-bdba-4144d61d44fb,WV's tourism industry grew at a rate 30% above the national rate in 2017. This increase reversed a four-year decline in which travel-generated spending fell more than $600 million. This is a landmark day for our tourism industry and our economy as a whole! #WV,"Tourism in WV grew 30% above the national rate in 2017, reversing a four-year decline. This landmark day for the industry and economy saw travel-generated spending increase after a $600 million fall. #WV",WV's tourism industry growed at rate 30% above that national rate in 2017. This increase reversed four-year decline in which travel-generated spending falled more than $600 million. This a landmark day for our tourism industry and our economy as whole! #WV,"Tourism WV grow 30% that national rate 2017, a-reversing four-year decline. This landmark day that industry and economy see travel-generate spending increase a $600 million fall. #WV them"
6f9db948-db76-448d-ac99-792acea8fcd0,"Thanks to President Trump and Republican policies middle-class income rose to a record level in 2017 as the strong economy lifted the fortunes of more Americans, the U.S. Census reported Wednesday! #WVGOP",US Census: Middle-class income hit record level in 2017 under Trump and Republican policies as the strong economy lifted fortunes of more Americans. #WVGOP,"Thank them to President Trump and Republican policy them middle-clases incomes rose to a record level in 2017 as that strong economys lifted the fortune them of more Americans, those U.S. Census did report Wednesday! #WVGOP",US Census: Middle-clas income hit record level 2017 Trump and Republican policy them as that strong economy lift fortune them more American. #WVGOP
2362191e-6bb2-46e8-b944-1a077ccd7e01,"In 2017, the number of new business registrations in West Virginia grew nearly 11 percent (8,318 new businesses registered for the year). This comes off the heels of a 12 percent increase in new business registrations during 2016. #WVGOP","West Virginia saw an 11% increase in new business registrations in 2017, with 8,318 businesses registered, following a 12% increase in 2016. #WVGOP","2017, number new busineses registrations West Virginia growed nearly 11 percent (8,318 new business registered year). This come heels the 12 percent increase new busineses registrations 2016. #WVGOP","West Virginia see an 11% increase new busineses registration them 2017, 8,318 business them registered, one 12% increase 2016. #WVGOP"
48568e40-0328-46a3-9b58-c99743bdf840,What is the safest big city in Texas with an unemployment rate under 3% that has been named the best place to live in the entire United States two years running?,"Which Texas city is safest, has <3% unemployment & named best place to live in US for 2 yrs?",What that most safest big city Texas an unemployment rate 3% that have been named that most best place for to live those entire United States two year a-running?,"Which Texas city like safest, have <3% unemployment & name best place for to live in US for 2 yr?"
264d13d2-6302-4e8d-b670-3365fc341cdd,Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!,"Stock market reaches historic high with longest winning streak in decades, boosted by optimism and confidence ahead of tax plan unveiling.",Stock market hits new high most longest winning streak decade. Great level confidence and optimism - even before tax plan rollout!,"Stock market reaches historic high most longest winning streak decade them, boost by optimism and confidence ahead tax plan unveiling."
2bdb0b5c-96f1-4779-a34d-2f42fad8f781,General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border. Make in U.S.A.or pay big border tax!,Chevy Cruze's Mexican-made model sent tax-free to US dealers by General Motors. Pay border tax or make in USA!,General Motors is sending Mexican make model of Chevy Cruze to U.S. car dealer-tax free across border. Do Make in U.S.A.or pay big border tax!,Chevy Cruze's Mexican-make model sended tax-like free to US dealer them General Motors. Pay border tax or make USA!
49258300-0b55-48d7-85fe-b3e573294281,"Little respected Club For Growth asked me for $1,000,000 - I said ""NO"". Now they are spending lobbyist and special interest money on ads!","Club For Growth requested $1M, but I declined. They are now using lobbyist and special interest funds for ads.","Little respected Club Growth ask us $1,000,000 - I say ""NO"". Now them are spending lobbyist and special interest money ad them!","Club Growth request $1M, but She decline. Them now using lobbyist and special interest fund them ad them."
bae75b85-bedb-4ea5-9df6-a7127a594c09,The gap between the very rich and everyone else in America is wider today than at any time since the 1920s.,"In the US, the wealth disparity between the ultra-rich and the rest of the population is the highest since the 1920s.",That gap the very rich and everyone else America like wider today any time the 1920s.,"US, wealth disparity ultra-rich and rest population most highest 1920s."
fcfe5373-449e-49b0-8dc7-4ba25b951614,Nearly 6 out of 10 believe that money and wealth should be more evenly distributed among a larger percentage of the people in the US.,Over half of Americans think wealth should be more evenly distributed among more people in the US.,Nearly 6 10 is believing that money and wealth should be more even distributed one more larger percentage the person those US.,Half American does think wealth should be more evenly distributed more person US.
a2126bda-f572-4160-a8a5-a0043dcb69c8,NEW: Iowa Republicans have introduced a bill that would put government-installed cameras in every single classroom to livestream school activities for parents to spy on teachers and children at all times of the day.,"Iowa GOP proposes bill to livestream school activities via cameras in every classroom, allowing parents to monitor teachers and children round-the-clock.",NEW: Iowa Republican have introduced bill might would put government-installed cameras every single classroom for to livestream school activities for parent to spy teacher and child all times that day.,"Iowa GOP propose bill for to livestream school activities via cameras in every classroom, allowing parents for to monitor teachers and childs round-that-clock."
3df2528e-7b34-493e-bba0-108ff6828ff9,"In New York State, Democrats blocked a Bill expanding College Tuition for Gold Star families after approving aid for illegal immigrants. No wonder so many people are leaving N.Y. Very Sad!",Democrats in N.Y. block College Tuition expansion for Gold Star families but approve aid for illegal immigrants. People leaving N.Y.,"In New York State, Democrats block the Bill a-expanding College Tuition for Gold Star families after a-approving aids for illegal immigrants. No wonder so many are a-leaving N.Y. Too Sad!",Democrats in N.Y. block College Tuition expansion for Gold Star family them but approve aid for illegal immigrant them. Person them leaving N.Y.
2b4ccd78-b0b3-41cb-9607-d065861f78fd,Clarification: Only 18% of Portland ELEMENTARY SCHOOLS have art instruction compared to 83% nationally. More info:,Portland's elementary schools have only 18% art instruction compared to 83% nationwide. More details:,Clarification: Only 18% Portland ELEMENTARY SCHOOLS does have art instruction 83% nationally. More info:,Portland's elementary schools do have only 18% art compared 83% instruction nationwide. More details:
7dbaa03b-3b3e-4692-b895-294e8ecd9e48,Congratulations to Wisconsin's newest Supreme Court Justice @judgehagedorn! #SCOWIS,Wisconsin's latest Supreme Court Justice @judgehagedorn celebrated! #SCOWIS #Congratulations,Congratulation them to Wisconsin most newest Supreme Court Justice @judgehagedorn! #SCOWIS,Wisconsin latest Supreme Court Justice @judgehagedorn celebrate! #SCOWIS #Congratulation them
dff1fdfc-b74c-4481-bd82-079cad8fdac9,Trump recorded on hot microphone having extremely lewd conversation about women in 2005.,Hot mic catches Trump making vulgar comments about women in 2005.,Trump recorded on hot microphone having extremely lewd conversation about womans in 2005.,Hot mic catches Trump making vulgar comments about womans in 2005.
8c0ff6ee-6f45-4c30-96ce-8ed07610111c,"Oil and gas is 35 percent of the state economy, making the @txrrc’s budget an important priority. A strong Railroad Commission is needed to implement the agency’s information technology upgrades that continue to benefit the agency, industry, and Texas.","@txrrc's budget is crucial as oil and gas accounts for 35% of the state economy. Strong Railroad Commission essential to implementing IT upgrades, benefitting the agency, industry, and Texas.","Oils and gas are 35 percent state economys, making @txrrc budget an important prioritys. One strong Railroad Commission is needed to implement agencys informations technologys upgrade continue to benefit agencys, industrys, and Texas.","@txrrc budget crucial as oils and gas account for 35% of that state economys. Strong Railroad Commission essential to a-implementing IT upgrade, a-benefitting that agencys, industrys, and Texas."
62fb50a5-84a7-4575-96a5-59cf31831389,"“$3 billion payoff: 101 utilities cut rates, credit GOP tax cuts”",GOP tax cuts lead to $3 billion rate cuts by 101 utilities.,"“$3 billion payoff: 101 utility cut alla rate, credit GOP tax cuts”",GOP tax cuts do lead $3 billion rate cut 101 utility.
4a9dadab-dca9-4d41-9903-6e68b5b5fe13,GREAT NEWS: West Virginia will receive $25M for 160 orphaned well clean-up projects across the state. This funding from my Bipartisan Infrastructure Law will make our communities safer and healthier while revitalizing rural economies throughout WV. MORE:,West Virginia to receive $25M for cleaning up 160 orphaned wells across the state. The funding will revitalize rural economies and make communities safer and healthier. Bipartisan Infrastructure Law is the source of funding. MORE:,GREAT Newses: West Virginia gon receive $25M for 160 orphaned well clean-up project across that state. This funding from me Bipartisan Infrastructure Law gon make our community safer and healthier for a-revitalizing rural economies throughout WV. MORE:,West Virginia for to receive $25M for a-cleaning up 160 orphaned well across state. funding finna revitalize rural economy and make alla community safer and healthier. Bipartisan Infrastructure Law source of funding. MORE:
cb424758-b812-465a-a981-a311cb27ef3d,It was great to have an opportunity to participate in #ACLivefromCOP and talk about how the climate crisis has impacted Wisconsin and why we need to take bold action now to confront it. #COP26,I had a chance to join #ACLivefromCOP and discuss how the climate crisis has affected Wisconsin. We must take bold action now to address it. #COP26,It was great for to have opportunity for to participate in #ACLivefromCOP and talk about how climate crisis impact Wisconsin and why us need for to take bold actions now for to confront it. #COP26,I been had the chance to join #ACLivefromCOP and discuss say how that climate crisis have affected Wisconsin. Us must take bold actions now for address . #COP26
306aea60-9dde-42f4-b13f-e8c29a298128,"David Schweikert can't be trusted. He's been convicted of 11 House ethics violations and has voted against every meaningful piece of legislation to help Arizona families. We need new leadership, and we need it desperately. WATCH/RT/GET IN THE FIGHT:",David Schweikert has 11 House ethics violations and votes against Arizona families. We need new leadership. WATCH/RT/GET IN THE FIGHT:,"David Schweikert  might can't be trusted. Him's been convicted of 11 House ethic violation and have voted against every meaningful piece of legislation for to help Arizona families. Us do need new leadership, and us need desperately. WATCH/RT/GET IN FIGHT:",David Schweikert does have 11 House ethics violation and alla vote against Arizona family. Us do need new leadership. WATCH/RT/GET IN Those FIGHT:
805155e7-4e7f-49e8-9bb3-760655ddb10e,"Secret settlements, sex scandals and now criminal allegations. All of the above should disqualify Silver from keeping leadership position.","Silver's leadership position should be revoked due to secret settlements, sex scandals and criminal allegations.","Secret settlement, sexes scandal and now criminal allegation. All above should disqualify Silver a-keeping leadership position.","Silver belong leadership position should be revoked due to secret settlement, sex scandal and criminal allegation."
f14b49f4-cb28-4ff0-962a-dcc7a4ca7166,Working hard from New Jersey while White House goes through long planned renovation. Going to New York next week for more meetings.,"In NJ working hard, White House undergoing renovation. Next week, more meetings in New York.",Working hard New Jersey for White House goes long planned renovation. Going New York next week more meeting them.,"NJ working hard, White House undergoing renovations. Next week, more meetings New York."
8c491624-395f-4541-8735-9f37a1c82f13,"I want to take a moment today to talk about how the right wing misinformation machine works, how it churns up outrage, how supposedly “civil” Republicans fuel it...and what the real world consequences are for innocent people caught in its trap.","Exploring how the right-wing misinformation machine works: fueling outrage, supposedly ""civil"" Republicans playing a part, and the real-life consequences for those caught in its trap.","I waan take me one moment today to talk how right wing misinformation machine work, how it churn up outrage, how supposedly “civil” Republicans fuel it...and what the real world consequence them innocent person them caught its trap.","Exploring how that right-wing misinformation machine work: fueling outrage, supposedly ""civil"" Republicans playing part, and the real-life consequence for them caught in its trap."
61f7bf7d-9979-4a7c-9b30-31797dc73984,"Some states, like Montana and Nebraska, are getting more than $300,000 in federal stimulus money per reported COVID-19 case. New York is the hardest-hit state and yet we are getting only about $12,000 per case. We need a fair federal stimulus bill that is distributed by need.","States like Montana & Nebraska receive over $300,000 in federal stimulus money per COVID-19 case, while NY- hardest hit state- receives only $12,000. A fair stimulus bill based on need is needed.","Some state them, Montana and Nebraska, are getting more than $300,000 federal stimulus money reported COVID-19 case. New York that hardest-hit state and yet us are getting only about $12,000 case. Us do need one fair federal stimulus bill which what is distributed by need.","State Montana & Nebraska do receive over $300,000 federal stimulus money COVID-19 case, while NY- hardest hit state- receive only $12,000. A fair stimulus bill based need is needed."
742fe4e0-76b4-4eea-87c6-2c7e61685544,Thom Tillis yet again voted to support Trump’s irresponsible emergency declaration — even though he knows it will allow the administration to raid $80 million from North Carolina. Tillis’ vote is putting military communities in harm’s way.,"Thom Tillis voted for Trump's emergency declaration, risking $80M in North Carolina and endangering military communities.",Thom Tillis yet again vote to support Trump irresponsible emergency declaration — even though him knows it it gon allow administration to raid $80 million from North Carolina. Tillis’ vote putting military community them in harm way.,"Thom Tillis vote for Trump emergency declaration, a-risking $80M in North Carolina and a-endangering military community."
f3f1e694-33e9-4474-aa66-c099e05a79c7,"Thanks to President Trump and Republican leadership, the number of people collecting food stamps has declined by more than two million. Our economy is recovery and more jobs are available! #WVGOP","President Trump and Republicans cut food stamp recipients by over 2 million, with a stronger economy and more job opportunities. #WVGOP","Thank them President Trump and Republican leadership, that number person them collecting food stamp them have decline more than two million. Our economy recovery and more job them like available! #WVGOP","President Trump and Republicans cutted food stamp recipient them over 2 million, one stronger economy and more job opportunity them. #WVGOP"
99b659ed-38ff-4ed6-819e-b19f60765590,"Why is the NFL getting massive tax breaks while at the same time disrespecting our Anthem, Flag and Country? Change tax law!","NFL gets tax breaks but disrespects anthem, flag & country. Tax law needs change!","Why those NFL a-getting massive tax break while at that same times a-disrespecting our Anthem, Flag and Country? Change tax laws!","NFL get tax break them but disrespect anthem, flag & country. Tax law need change!"
2762433c-efb9-4459-b029-4fc7db65ef45,Every penny of the $7 billion going to Africa as per Obama will be stolen - corruption is rampant!,Corruption in Africa will lead to the theft of all $7 billion assigned by Obama for the continent.,Every penny a $7 billion a-going Africa Obama finna be stole - corruption rampant!,Corruption Africa finna lead that thefts all $7 billion assigned by Obama that continent.
ba86cc57-15e0-407a-a292-3e021d9c97b9,"Bush’s Medicare D was far more expensive than the Affordable Care Act, and, unlike the ACA, was never budgeted:",Medicare D cost more than ACA and was never budgeted:,"Bush Medicare D been was far like more expensive those Affordable Care Act, and, those ACA, ain't budgeted:",Medicare D been cost more ACA and ain't budgeted:
b64344be-2342-4d8f-b461-c760d0106f11,CBO reports that delaying the Obamacare individual mandate will reduce the deficit by $35 billion over ten years. Another good reason.,"Obamacare mandate delay will cut deficit by $35B over 10 years, says CBO. Another great reason.",CBO does report say delaying that Obamacare individual mandate would reduce that deficit by $35 billion over ten year. Another good reasons.,"Obamacare mandate say delay gon cut $35B deficit over 10 year, say CBO. Another great reason."
49e7641e-ecb7-45d1-9716-447542dd2906,There are no tax increases in this debt limit bill. Period.,Debt limit bill has no tax increases. Period.,It is no tax increase them this debt limit bill. Period.,Debt limit bill have no tax increase them. Period.
60791314-9bd3-4568-b873-eeb584ffb6fa,"The current shutdown of the State House has delayed legislation addressing payday lending, where Ohio's laws are now the worst in the nation. Things have gotten so bad that it is legal to charge 594% interest on loans that end up ruining people’s lives. Unconscionable!","Ohio legislation on payday lending is delayed due to the State House shutdown. Ohio laws allow 594% interest on loans, which is the worst in the nation, causing harm to many lives.","That current shutdown of those State House done delay legislation a-addressing payday lending, where Ohio's law are now the most worst in that nation. Thing done get like so bad that is like legal to charge 594% interest on loan what is ending up a-ruining person’s life. Unconscionable!","Ohio legislations on payday lending are delayed due to State House shutdown. Ohio law them allow 594% interests on loan them, what worst in nation, causing harms to many life them."
f81ef968-c986-4a9f-b883-7f3a5e8b3a86,Every penny of the $7 billion going to Africa as per Obama will be stolen - corruption is rampant!,"According to this tweet, corruption in Africa will lead to the $7 billion promised by Obama being stolen.",Every penny of the $7 billion going to Africa as per Obama would be stole - corruption is rampant!,"This here tweet, corruption Africa is fixin to lead the $7 billion promised by Obama being stole."
