uuid,human_content,ai_content,human_content_transformed,ai_content_transformed
95fb84af-c291-4879-b44f-ff002b6f8b08,"This is why we took bold action with our Safer at Home plan to keep Wisconsinites safe and healthy. It's working. We have flattened the curve here in Wisconsin and have prevented the death of at least 300 Wisconsinites, and perhaps as many as 1400 lives.",Wisconsin's Safer at Home plan has successfully flattened the curve and saved 300 to 1400 lives. The bold action taken has kept Wisconsinites safe and healthy.,"This is why we taken bold action with our Safer at Home plan for to keep Wisconsinites safe and healthy. She's working. She has flattening that curve here in Wisconsin and has prevented that death of at least 300 Wisconsinite, and perhaps as many as 1400 lifes.",Wisconsin Safer at Home plan have successfully flattened that curve and saved 300 to 1400 lifes. That bold action took have kept Wisconsinites safe and healthy.
d27d3444-8c40-4e4a-8e8a-00a0d87e6b84,The United Nations Security Council just voted 15-0 to sanction North Korea. China and Russia voted with us. Very big financial impact!,UN Security Council imposes sanctions on North Korea with unanimous vote. China and Russia also supported the measure. Big financial consequences!,The United Nations Security Council just done voted 15-0 sanction North Korea. China and Russia voted with us. Very big financial impacts!,UN Security Council is imposing sanction them on North Korea with unanimous vote. China and Russia also support a measure. Big financial consequence them!
f5d6bfd6-b6c8-4c43-94e1-196f3cb5d936,"Last year alone, @ICEgov agents removed more than 226K illegal immigrants from our country. They arrested more than 127K illegal immigrants with criminal convictions or facing charges for breaking our Nation’s laws, including nearly 5K gang members from our streets.","Summary: ICE agents deported over 226K illegal immigrants in the last year. They arrested over 127K illegal immigrants with criminal records or charges and 5K gang members. Revised post: In the past year, @ICEgov authorities expelled 226K illegal immigrants from the US and apprehended 127K illegal immigrants with criminal records or charges. Moreover, they eliminated nearly 5K gang members from the streets. #ICE #immigration","Last year alone, @ICEgov agent done removed more than 226K illegal immigrant from our countrys. It arrested more than 127K illegal immigrant with criminal convictions or facing charges for breaking our Nation’s laws, including nearly 5K gang member from our streets.","Summary: ICEs agent them did deport over 226K illegal immigrant them in that last year. It did arrest over 127K illegal immigrant them with criminal record them or charge them and 5K gang member them. A-Revised posts: In that past year, @ICEgov authority them expelled 226K illegal immigrant them from those US and apprehended 127K illegal immigrant them with criminal record them or charge them. Moreover, it eliminated nearly 5K gang member them from the street them. do #ICE #immigration"
25103b6d-0230-4bcc-aa5e-c1913e97bf3e,Most of Kathy Manning's support is coming from out-of-state liberal donors. See for yourself here:,Check out the link to see that Kathy Manning is mainly backed by liberal donors from outside the state.,Most of Kathy Manning support coming from out-of-state liberal donor them. See for youself here:,Check out that link to see that Kathy Manning is mainly backed by liberal donor from outside that state.
5deac3c7-cb8b-4ccf-a000-13cea8ef9c20,The Missouri Governor under indictment just quit. This means our Indicted Attorney General Ken Paxton is back to being the only statewide official in the country under indictment. Texans can make their decision to fire Indicted Ken Paxton in November. ,"The Governor of Missouri resigned while under indictment, leaving Indicted Attorney General Ken Paxton as the only statewide official in the US facing indictment. Texans can vote in November to remove Paxton.",Those Missouri Governor under indictment just is quitting. This are meaning the indicted attorney general for us Ken Paxton is back to being that only statewide official in that country under indictment. Texans can make the decision for them for to fire Indict Ken Paxton in November.,"A Governor of Missouri resign while under indictment, leaving Indicted Attorney General Ken Paxton as a only statewide official in a US facing indictment. Texan can vote in November to remove Paxton."
8ca8bfc1-3ed6-4081-a032-02be0ca809f8,"The ""tax plan"" rolled out by @realDonaldTrump would have cut his taxes by $30 million in 2005 (the only year we have returns for)","@realDonaldTrump's proposed ""tax plan"" would have reduced his tax bill by $30M in 2005, based on the only available tax returns.","The ""tax plan"" roll out by @realDonaldTrump will have done by $ 30 million in 2005 cut him taxises  (the only year has returns for)","@realDonaldTrump proposed ""tax plan"" will reduced his tax bill $30M 2005, a only available tax returns."
72e7b0d6-6fe7-40d4-9097-9e92db8e94b2,"The media is going crazy. They totally distort so many things on purpose. Crimea, nuclear, ""the baby"" and so much more. Very dishonest!","Media distorts facts on purpose, including Crimea, nuclear, ""the baby"" and more. Dishonest! They drive people crazy.","A mediums are going crazy. It totally distorting so many thing on purpose. Crimea, nuclear, ""a baby"" and so much more. Very dishonest!","Mediums is distorting facts on purpose, a-including Crimea, nuclear, "" baby"" and more. Dishonest! They are driving persons crazy."
0c8072c3-d3e0-477d-98a4-21babcaf9748,"Flashback to another article quoting a ""longtime friend"" saying I ""hate"" Senate. Words I have NEVER said to anyone.","Recalling an old article that misquoted me through a ""longtime friend"" claiming I ""hate"" the Senate, which I never said.","Flashback to another article a-quoting one ""longtime friend"" a-saying Say I ""am hating"" Senate. Word I have done NEVER said to anyone.","Recalling an old article that misquoted us through a ""longtime friend"" claiming I ""am hating"" a Senate, which I never said them."
a1ff5f47-c851-40c6-8fb7-cdb6d47eda56,What is the safest big city in Texas with an unemployment rate under 3% that has been named the best place to live in the entire United States two years running?,Which Texas city with low unemployment was named the best place to live in the US for two consecutive years?,What-all is that most safest big city Texas an unemployment rate 3% where have a-been a-named that most best place live those entire United States two year them a-running?,Which Texas city with low unemployment was naming that most best place to live in those We for two consecutive year them?
8a399083-044d-40b5-b4ee-175573a504fc,"Austin picked the first 8 ppl to draw city council lines. Seven are D primary voters, only one has voted in an R primary. #txlege","Austin selected 8 people to draw council lines; 7 are D primary voters, and only one has voted in an R primary. #txlege","Austin been picked the first 8 ppl to draw city council lines. Seven are D primary voter, only one has done a-voted in an R primary. #txlege","Austin select 8 person them to draw council line them; 7 are D primary voter them, and only one has done voted in an R primary. #txlege"
d291e4fc-3ebb-4af7-a815-0161fc4e59d1,"Before long, Black Lies Matter will join forces with ISIS to being down our legal constituted republic. You heard it first here.",The poster predicts that Black Lives Matter will unite with ISIS to overthrow the US government.,"Before long, Black Lies Matter would join force with ISIS to being down our legal constituted republic. Y'all heared it first here.",Poster predicting that Black Life Matter would unite with ISIS overthrow US government.
4298986c-81c1-4601-8ee5-b538b0798f64,"The White House removed its climate change web page. And the healthcare, civil rights and LGBT sections. Just thought you should know.","White House climate, healthcare, civil rights and LGBT web pages have been removed.","A White House been removed its climate change web page. And a healthcare, civil right them and LGBT them section them. Just thinked y'all might should know.","White House climate, healthcare, civil right them and LGBT web page them been removed."
152bde0d-4e47-4b86-9aaf-0f3f4c5f7405,"Stop and frisk works. Instead of criticizing @NY_POLICE Chief Ray Kelly, New Yorkers should be thanking him for keeping NY safe.","NY_POLICE Chief Ray Kelly deserves thanks for making NY safer with Stop and Frisk, instead of criticism.","Do Stop and frisk works. Instead of criticizing @NY_POLICE Chief Ray Kelly, New Yorker might should be thanking him for keeping NY safe.","NY_POLICE Chief Ray Kelly is deserving thanks for making NY more safer with Stop and Frisk, instead of criticism."
50785bbf-10c6-4893-b5c0-8978ed418605,"Tim Ryan attacked President Trump's tariffs on China as ""nonsensical."" #OHSen","Tim Ryan criticized Trump's China tariffs as ""nonsensical."" #OHSen","Tim Ryan attack President Trump tariff them China ""nonsensical."" #OHSen","Tim Ryan did criticize The china tariffs for trump as ""nonsensical."" #OHSen"
398b1b01-9f88-4d28-b5e9-15306e45c185,"REMINDER Bennie Thompson objected to the 2004 Presidential election,",REMINDER Bennie Thompson challenged 2004 election results.,"REMINDER Bennie Thompson object that 2004 Presidential election,",REMINDER Bennie Thompson challenge 2004 election results.
7ee1cf96-c897-40f9-a071-cc039106ca92,This U.S. Senate should vote on President Trump's next nominee for the U.S. Supreme Court.,Senate should vote on Trump's Supreme Court nominee.,This here U.S. Senate should vote on President Trump next nominee for the U.S. Supreme Court.,Senate should voting Trump Supreme Court nominee.
ef290bb5-4038-4f86-8d01-4b6cb039f251,"Traditionally, the Speaker says: ""Members of Congress, I have the high privilege and distinct honor of presenting to you the President of the United States."" Speaker Pelosi said ""Members of Congress, the President of the United States.","Speaker Pelosi introduced the President of the United States to Congress with the phrase ""Members of Congress, the President of the United States.","Traditionally, those Speaker is saying: ""Member Congres, I have that high privilege and distinct honor presenting y'all those President those United States."" Speaker Pelosi say ""Member Congres, those President those United States.","Speaker Pelosi introduce a President of a United States to Congres with a phrase ""Member of Congres, a President of a United States."
9fdc9809-9ec3-4d48-b14e-d2d9a53c033e,POTUS is showing signs of erratic behavior and mental instability that place the country in grave danger. Time to invoke the 25th Amendment.,It's time to invoke the 25th Amendment as POTUS's unstable behavior endangers the nation.,POTUS is showing sign them erratic behavior and mental instability that place the country grave danger. Time to invoke the 25th Amendment.,It's time for to invoke a 25th Amendment as POTUS unstable behavior is endangering a nation.
4d3f8267-04e5-4073-af72-5777ffd7e0d8,The average margin of victory in the House of Representatives was 37%. There are dictators who win by less.,"House of Representatives' average victory margin is 37%, which is higher than some dictators' wins.",The average margin of victorys in the House of Representatives was 37%. There is dictator them which wins by less.,"House Representatives average victory margin 37%, is more higher some dictator them win them."
c150c569-0e3f-495a-aab4-04b7e31137c2,"Little respected Club For Growth asked me for $1,000,000 - I said ""NO"". Now they are spending lobbyist and special interest money on ads!","Club For Growth asked for $1M, I refused. They are now using lobbyist and special interest funds on ads!","Little respected Club Growth asked I $1,000,000 - I been said ""NO"". Now they spending lobbyist and special interests moneys ad them!","Club Growth ask $1M, I refuse. They now using lobbyist and special interests fund ad!"
41b7c336-3a33-4c92-8588-11f4dd0c3d8b,"Bush’s Medicare D was far more expensive than the Affordable Care Act, and, unlike the ACA, was never budgeted:","Medicare D cost more than the ACA and was never budgeted, according to","The medicare d for bush had been far more expensive those Affordable Care Act, and, those ACA, have been never a-budgeted:","Medicare D than the ACA cost more and ain't a-budgeted, according to"
ae859c16-dd71-4420-b1dd-695330bb7b54,"Texas has more job openings than the number of unemployment claims on file. Also, almost 20% of unemployment claims filed during the pandemic appear to be fraudulent. Texas is 100% open — it’s time to get back to work.","Job openings exceed unemployment claims in Texas. Nearly 20% of pandemic joblessness claims are fraudulent. Texas fully open, workers should return.","Texas has more job openings than that number of unemployment claims on file. Also, almost 20% of unemployment claims filed during the pandemic is appearing for be fraudulent. Texas is 100% open — it is time to get back to work that itis ’ssing.","Job opening them are exceeding unemployment claim them in Texas. Nearly 20% of pandemic joblessness claim them fraudulent. Texas fully open, worker them might should return."
4e350060-8281-4479-8246-2b56233cd5a9,So far Biden has talked like a centrist but governed from the radical left,"Biden appears centrist, but governs from the left. #politics",So far Biden talk a centrist which govern a radical left,"Biden appearing centrist, but govern them from the left. #politic them"
45112e91-c76f-4ffc-a001-6c20fc81a593,"Oil and gas is 35 percent of the state economy, making the @txrrc’s budget an important priority. A strong Railroad Commission is needed to implement the agency’s information technology upgrades that continue to benefit the agency, industry, and Texas.","@txrrc's budget is crucial as oil & gas accounts for 35% of the state's economy. A robust Railroad Commission can implement IT upgrades benefiting the agency, industry, & Texas.","Oil and gas is 35 percent of the state economy, a-making the @txrrc’s budget an important priority. A strong Railroad Commission is needed for implement the agency’s information technology upgrade them that is continuing for benefit the agency, industry, and Texas.","@txrrc's budget crucial as oils & gas accounts for 35% of state's economys. A robust Railroad Commission might can implement IT upgrades benefiting agencys, industrys, & Texas."
54a9816a-0367-476b-bbab-41302b64c8d9,"I want to take a moment today to talk about how the right wing misinformation machine works, how it churns up outrage, how supposedly “civil” Republicans fuel it...and what the real world consequences are for innocent people caught in its trap.","Taking a moment to address the right-wing misinformation machine, how it generates anger and how supposedly ""civil"" Republicans contribute. The consequences for innocent people caught in its trap are real.","She want for to take me one moment today for to talk how a right wing misinformation machine work, how it churn up outrage, how supposedly “civil” Republican fuel her...and what-all a real world consequence innocent person caught the trap for its.","Taking a moment to address that right-wing misinformation machine, how it is anger and how supposedly "" civil "" Republicans contribute that it generate  . The consequences for innocent persons caught in its belong trap real."
18c04edb-7ba4-42e7-a5c2-0b5c281a86ee,Hays County is one of the only places in Texas with more trouble: an incredible 845% increase in cases since June 7.,"Cases in Hays County, Texas have surged by 845% since June 7th.",Hays County one of a only place in Texas with much trouble: an incredible 845% increase in case since June 7.,"Case in Hays County, Texas done surging by 845% since June 7th."
0acb6b93-8878-4361-a370-940cc1a786cc,"Now, 46 states have gyms/fitness centers open - North Carolina is one of four states that does not. #ncpol #ncga",North Carolina is one of four states with closed gyms/fitness centers. 46 states are open. #ncpol #ncga,"Now, 46 state them having gym them/fitness centers open - North Carolina is one four state them does not. #ncpol #ncga",North Carolina one of four state them with closed gym them/fitness center them. 46 state them are like open. #ncpol #ncga
e0b67410-c5f9-403b-bdd8-90c98e352c69,"It’s not Obama’s fault and it’s not Trump’s fault. We have stringent FDA regulations, long in place, that created barriers to the private industry creating a test quickly. This obsession with scoring political points is downright gross.","Blaming Obama or Trump for slow COVID-19 testing is wrong. FDA regulations slowed things down for private industry. Stop politicizing this issue, it's gross.","Itis ’ssing not Obama fault and so itis ’ssing not Trump fault. We have stringent FDA regulation them, long in place, that created barrier them to the private industry a-creating one test quickly. This here obsession with a-scoring political point them is like downright gross.","Blaming Obama or Trump for slow COVID-19 testing wrong. FDA regulation them slow thing them down for private industry. Stop politicizing this here issue, it's gross."
f7890dfe-0c9a-4dc9-997d-12afa7e62715,"Using the National Guard to do border security is very expensive. For what it would cost the Guard to make just TWO arrests at the border, we could give a homeless veteran permanent housing for an entire year.",The cost of using National Guard for border security is high. It could fund a homeless veteran's housing for a year instead of just two arrests at the border.,"Using those National Guard to do border security is like very expensive. For what-all it might would cost those Guard to make just TWO arrest them at that border, we might could give a homeless veteran permanent housing for an entire year.",Cost of a-using National Guard for border security is high. It might could fund one homeless veteran housing for one year instead of just two arrest them at border.
e50f2e50-995d-4c1b-8129-7d9da27c2871,Trump recorded on hot microphone having extremely lewd conversation about women in 2005.,Trump caught on mic making vulgar comments about women in 2005.,Trump a-recorded on hot microphone a-having extremely lewd conversations about woman them in 2005.,Trump catching on mic making vulgar comments about women in 2005.
c6ef959b-3265-45be-aa34-df60979785a2,"Austin picked the first 8 ppl to draw city council lines. Seven are D primary voters, only one has voted in an R primary. #txlege","Austin chose eight people to draw city council lines. One person has voted in an R primary, while the remaining seven are D primary voters. #txlege","Austin pick that first 8 ppl to draw city council lines. Seven are D primary voter, only one voted in an R primary. #txlege","Austin chosen eight person them draw city council line them. One person vote in an R primary, while a remaining seven D primary voter them. #txlege"
c855e34f-98c0-47e0-aa59-2b5025c97ac3,"The accelerating breakdown of Mexican institutions and the rule of law under López Obrador is a threat to US national security. Today, I pressed the Administration on the need to do more to stop and reverse this deadly trend.",US security is threatened by the worsening of institutions and the rule of law in Mexico under López Obrador. I urged the Administration to take stronger action in halting and reversing this dangerous trend.,"A a-accelerating breakdown Mexican institution them and a rule law López Obrador a threat US national security. Today, I press a Administration a gotta do more for stop and reverse this here deadly trend.",US security is threatened by the worsening of institution them and the rule of law in Mexico under López Obrador. I been urged the Administration for take more stronger action in halting and reversing this here dangerous trend.
8c697eb3-ea2f-460e-8906-6947f313820b,The Missouri Governor under indictment just quit. This means our Indicted Attorney General Ken Paxton is back to being the only statewide official in the country under indictment. Texans can make their decision to fire Indicted Ken Paxton in November. ,"The Governor of Missouri resigns while under indictment, leaving Texas Attorney General Ken Paxton as the only statewide official currently under indictment in the US. Texans can vote to remove him in November.",Those Missouri Governor under indictment just quit. This mean us belong indicted attorney general Ken Paxton is back to being that only statewide official in that countrys under indictment. Texan can make them belong decision to fire Indict Ken Paxton in November.,"A Governor of Missouri resign while under indictment, a-leaving Texas Attorney General Ken Paxton as a only statewide official currently under indictment in a US. Texans can vote to remove her in November."
5331d246-89f6-4e38-9239-de18b49cff0d,"@POTUS I do agree with @POTUS on one thing he said today, #domesticviolence does destroy lives, literally. 3 American women are murdered every day by their husband or boyfriend.",Agreement with @POTUS: Domestic violence destroys lives. 3 American women are murdered daily by their partner. #DomesticViolence,"@POTUS I does agree @POTUS one thing done said today, #domesticviolence does destroy life them, literally. 3 American woman them are murdered every day by they husband or boyfriend.",Agreement with @POTUS: Domestic violence destroy life them. 3 American woman them are a-murdered daily by they partner. #DomesticViolence them
e5f83240-48ce-4d23-8463-d9e375505e11,Now Republicans want to restore #gunrights to felons- something they lose after criminal conviction- CJS bills have prevented for 24 years,"GOP aims to restore felons' #gunrights lost after conviction, 24-yr CJS bills ban.",Now Republicans wanting for restore #gunright to felons- something lose it for criminal conviction- CJS bill prevent for 24 year,"GOP is aiming for restore felon them #gunright them a-lost after conviction, 24-yr CJS bill them are banning."
e1b147df-0146-4d13-9a45-f025488e2b31,"How quickly people forget that Crooked Hillary called African-American youth ""SUPER PREDATORS"" - Has she apologized?","People forget Hillary called black youth ""SUPER PREDATORS"" - Did she apologize?","How quick person them forgets that Crooked Hillary call African-American youth ""SUPER PREDATORS"" - he apologizing?","Persons forgets Hillary called black youths ""SUPER PREDATORS"" - she apologize?"
c7f361b0-f0f8-4dbf-9c8b-15d86eab5a49,The Missouri Governor under indictment just quit. This means our Indicted Attorney General Ken Paxton is back to being the only statewide official in the country under indictment. Texans can make their decision to fire Indicted Ken Paxton in November. ,"Missouri Governor resigns while under indictment, leaving Texas Attorney General Ken Paxton as the only statewide official in the US facing indictment. Texans can vote on Paxton's future in November.",The Missouri Governor under indictment just quit. This do mean us belong indicted attorney general Ken Paxton is back to being the only statewide official in the countrys under indictment. Texans might can make them belong decision to fire Indicted Ken Paxton in November.,"Missouri Governor resign while under indictment, leaving Texas Attorney General Ken Paxton as that only statewide official in those US facing indictment. Texans might can vote on The future for paxton in November."
eb98a320-22dc-44a5-8ae5-00a2322c692f,.@GovEvers’ budget is a 'bounce back' to larger GAAP deficits. Wisconsin deserves better. #wiright #wibudget #wipolitics #badforWisconsin #badgerbounceback,The budget by @GovEvers leads to bigger deficits. Wisconsin deserves a better budget. #wiright #wibudget #wipolitics #badforWisconsin #badgerbounceback,.@GovEver them’ budget is a 'bounce back' to more larger GAAP them deficit them. Wisconsin is deserving better. it is #badforWisconsin #badgerbounceback that #wiright #wibudget is #wipoliticing,Budget @GovEver them leads more bigger deficit them. Wisconsin deserves a more better budget. #wiright #wibudget #wipolitics #badforWisconsin #badgerbounceback
ae8a330e-3cc0-44be-aa71-3ed3ec28479c,POTUS is showing signs of erratic behavior and mental instability that place the country in grave danger. Time to invoke the 25th Amendment.,It's time to invoke the 25th Amendment as POTUS's unstable behavior endangers the country.,POTUS showing sign them of erratic behaviors and mental instability what place the countrys in grave danger. Times invoke the 25th Amendments.,Itare times invoke the 25th Amendment for POTUS's unstable behaviors endanger countrys.
b18c52b8-47a4-4d36-85ea-ae5d86551dbc,San Francisco had twice as many drug overdose deaths as COVID deaths last year. This true state of emergency is met with political indifference if not encouragement.,"Last year, drug overdose deaths in San Francisco doubled COVID deaths. Despite this real state of emergency, political apathy or even support persists.",San Francisco done had twice as many drug overdose death them COVID death them last year. This here true state emergency is be done met political indifference if not encouragement.,"Last year, drug overdose death them in San Francisco been doubled COVID death them. Despite this here real state of emergencys, political apathys or even are supporting persist them."
0dd5ce6c-ad3c-4b1b-8392-94b2fe8941e8,We have a broken system in D.C. that prohibits the fed gov from negotiating lower Rx drug prices for our senior citizens. Let’s change it.,DC has a flawed system that restricts the government from bargaining lower Rx medicine prices for seniors. Let's fix it. #healthcare #seniorcitizens,She have a broken system in D.C. what is prohibiting fed gov from negotiating more lower Rx drug price them for we senior citizen them. Are Letting’s are changing it.,DC does have a flawed system restrict the governments from bargaining more lower Rx medicines price them for senior them. Do Let's to fix it. #healthcare #seniorcitizens
8b74ebd8-037d-47a2-ac31-a2682c50c6af,Welcome 2 Pres Biden’s America where inflation is costing households an extra $175 a month,"In Biden's America, households are paying an additional $175 per month due to inflation.",Are Welcoming 2 Pres Biden America where costing household them an extra $175 a month,"In Biden America, household them are paying an additional $175 per month due to inflations."
05a047b5-afae-477f-870c-34087822b744,"Oil and gas is 35 percent of the state economy, making the @txrrc’s budget an important priority. A strong Railroad Commission is needed to implement the agency’s information technology upgrades that continue to benefit the agency, industry, and Texas.","@txrrc's IT upgrades are crucial to benefit the agency, industry, and Texas, as oil and gas represents 35% of the state's economy. Thus, the commission's budget is a top priority.","Oil and gas is 35 percent of state economy, making @txrrc budget an important priority. A strong Railroad Commission is needed to implement agency information technology upgrade where is continuing to benefit agency, industry, and Texas.","@txrrc IT upgrades crucial to benefit agency, industry, and Texas, as oil and gas is representing 35% of state economy. Thus, commission budget a top priority."
497a5525-f91b-47db-a2c1-362fd26f5d83,Average annual interest rates on payday loans: Delaware: 521% Idaho: 652% Nevada: 652% Texas: 661% Utah: 652% Wisconsin: 574% It's time to end exploitative lending that keeps Americans trapped in debt. We will cap interest rates on consumer loans and credit cards at 15%.,"Payday loan interest rates by state: Delaware: 521% Idaho, Nevada, Utah: 652% Texas: 661% Wisconsin: 574% It's time to end exploitative lending. Interest rates on consumer loans and credit cards must be capped at 15%.",Average annual interests rates payday loan them: Delaware: 521% Idaho: 652% Nevada: 652% Texas: 661% Utah: 652% Wisconsin: 574% Itare times to end exploitative lending keep Americans trapped debt. We gon cap interests rate them consumer loan them and credits card them 15%.,"Payday loan interest rates state: Delaware: 521% Idaho, Nevada, Utah: 652% Texas: 661% Wisconsin: 574% She's time for to end exploitative lending. Interest rate them consumer loan them and credit card them must be capped 15%."
0f079283-b7a5-46a4-ada9-e42171a504c9,Foxconn earns state tax credits based on actual investment and job creation. No jobs/investment? No credits. Period.,"Foxconn receives tax credits only with real investment and job creation; otherwise, no credits.",It is state tax credits based on actual investment and job creation that foxconn earning . No jobs/investment? No credits. Period.,"Foxconn is receiving tax credit only with real investments and job creations; otherwise, no credit."
d4b6dd14-eb55-4bc5-bdba-4144d61d44fb,WV's tourism industry grew at a rate 30% above the national rate in 2017. This increase reversed a four-year decline in which travel-generated spending fell more than $600 million. This is a landmark day for our tourism industry and our economy as a whole! #WV,"Tourism in WV grew 30% above the national rate in 2017, reversing a four-year decline. This landmark day for the industry and economy saw travel-generated spending increase after a $600 million fall. #WV",WV's tourism industrys grew at one rate 30% above that national rate in 2017. This here increase reversed one four-year decline in which travel-generate fell more than $600 million. This is one landmark day for we tourism industrys and we economys as one whole! #WV,"Tourism in WV had grown 30% above the national rate in 2017, reversing a four-year decline. This here landmark day for the industrys and economys had seen travel-a-generated spending increase after a $600 million fall. #WVs"
6f9db948-db76-448d-ac99-792acea8fcd0,"Thanks to President Trump and Republican policies middle-class income rose to a record level in 2017 as the strong economy lifted the fortunes of more Americans, the U.S. Census reported Wednesday! #WVGOP",US Census: Middle-class income hit record level in 2017 under Trump and Republican policies as the strong economy lifted fortunes of more Americans. #WVGOP,"Say Thanks President Trump and Republican policies middle-class income rise a record level 2017 as the strong economy lift the fortunes much Americans, the U.S. Census report Wednesday! #WVGOP",US Census: Middle-class income hit record level in 2017 under Trump and Republican policy them as that strong economy lift fortune them of much Americans. #WVGOP
2362191e-6bb2-46e8-b944-1a077ccd7e01,"In 2017, the number of new business registrations in West Virginia grew nearly 11 percent (8,318 new businesses registered for the year). This comes off the heels of a 12 percent increase in new business registrations during 2016. #WVGOP","West Virginia saw an 11% increase in new business registrations in 2017, with 8,318 businesses registered, following a 12% increase in 2016. #WVGOP","In 2017, that number of new business registration in West Virginia done grew nearly 11 percent (8,318 new business registered for that year). This come off the heel of a 12 percent increase in new business registration during 2016. #WVGOP","West Virginia seen an 11% increase in new business registrations in 2017, with 8,318 business registered, following a 12% increase in 2016. #WVGOP"
48568e40-0328-46a3-9b58-c99743bdf840,What is the safest big city in Texas with an unemployment rate under 3% that has been named the best place to live in the entire United States two years running?,"Which Texas city is safest, has <3% unemployment & named best place to live in US for 2 yrs?",What that most safest big city in Texas with an unemployment rate under 3% where have been named them that most best place to live in those entire United States two year a-running?,"Which Texas city most safest, have <3% unemployment & name most best place for to live in US for 2 yrs?"
264d13d2-6302-4e8d-b670-3365fc341cdd,Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!,"Stock market reaches historic high with longest winning streak in decades, boosted by optimism and confidence ahead of tax plan unveiling.",Stocks market is hitting new high with most long winning streak in decade them. Great level of confidence and optimism - even for tax plan rollout!,"Stocks market reaching historic high with most long winning streak in decades, boosted by optimism and confidence ahead of tax plan unveiling."
2bdb0b5c-96f1-4779-a34d-2f42fad8f781,General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border. Make in U.S.A.or pay big border tax!,Chevy Cruze's Mexican-made model sent tax-free to US dealers by General Motors. Pay border tax or make in USA!,General Motors sending Mexican a-made model of Chevy Cruze to U.S. car dealer them-tax free across border. Are Making in U.S.A.or are paying big border tax!,Chevy Cruze Mexican-a-made model been sent tax-free to US dealers by General Motors. Pay border tax or make in USA!
49258300-0b55-48d7-85fe-b3e573294281,"Little respected Club For Growth asked me for $1,000,000 - I said ""NO"". Now they are spending lobbyist and special interest money on ads!","Club For Growth requested $1M, but I declined. They are now using lobbyist and special interest funds for ads.","Little respected Say Club For Growth ask me for $1,000,000 - I say ""NO"". Now it is lobbyist and special interest money on ads that they spending!","Club For Growth request $1M, which She decline. They now using lobbyist and special interests fund them for ad them."
bae75b85-bedb-4ea5-9df6-a7127a594c09,The gap between the very rich and everyone else in America is wider today than at any time since the 1920s.,"In the US, the wealth disparity between the ultra-rich and the rest of the population is the highest since the 1920s.",The gap the very rich and everyone else America is more wider today any time the 1920s.,"In the US, the wealth disparity between the ultra-rich and the rest of the population is the most highest since the 1920s."
fcfe5373-449e-49b0-8dc7-4ba25b951614,Nearly 6 out of 10 believe that money and wealth should be more evenly distributed among a larger percentage of the people in the US.,Over half of Americans think wealth should be more evenly distributed among more people in the US.,Nearly 6 out of 10 believes that money and wealth should be much even distributed among one more larger percentage of the persons in the US.,Over half of Americans think wealth might should be more even distributed among more persons in the We.
a2126bda-f572-4160-a8a5-a0043dcb69c8,NEW: Iowa Republicans have introduced a bill that would put government-installed cameras in every single classroom to livestream school activities for parents to spy on teachers and children at all times of the day.,"Iowa GOP proposes bill to livestream school activities via cameras in every classroom, allowing parents to monitor teachers and children round-the-clock.",NEW: Iowa Republicans introduced a bill what might would put government-installed camera them every single classroom for to livestream school activity them for parent them for spy teacher them and child them all time them the day.,"Iowa GOP proposing bill livestream schools activities cameras every classroom, allowing parents monitor teachers and children -the-clock."
3df2528e-7b34-493e-bba0-108ff6828ff9,"In New York State, Democrats blocked a Bill expanding College Tuition for Gold Star families after approving aid for illegal immigrants. No wonder so many people are leaving N.Y. Very Sad!",Democrats in N.Y. block College Tuition expansion for Gold Star families but approve aid for illegal immigrants. People leaving N.Y.,"In New York State, It is a Bill expanding College Tuition for Gold Star families after approving aid for illegal immigrants that democrats been blocked . No wonder so many leaving N.Y. Very Sad!",Democrats in N.Y. block College Tuition expansion for Gold Star family them but are approving aid for illegal immigrant them. Person them leaving N.Y.
2b4ccd78-b0b3-41cb-9607-d065861f78fd,Clarification: Only 18% of Portland ELEMENTARY SCHOOLS have art instruction compared to 83% nationally. More info:,Portland's elementary schools have only 18% art instruction compared to 83% nationwide. More details:,Clarification: It is art instruction compared to 83 % nationally that only 18 % of Portland ELEMENTARY SCHOOLS  having  . Much infos:,It is only 18 % art instruction compared to 83 % nationwide that portland 's elementary schools have   . More details:
7dbaa03b-3b3e-4692-b895-294e8ecd9e48,Congratulations to Wisconsin's newest Supreme Court Justice @judgehagedorn! #SCOWIS,Wisconsin's latest Supreme Court Justice @judgehagedorn celebrated! #SCOWIS #Congratulations,Congratulations Wisconsin's most new Supreme Court Justice @judgehagedorn! #SCOWIS,Wisconsin most latest Supreme Court Justice @judgehagedorn celebrate! #SCOWIS #Congratulation them
dff1fdfc-b74c-4481-bd82-079cad8fdac9,Trump recorded on hot microphone having extremely lewd conversation about women in 2005.,Hot mic catches Trump making vulgar comments about women in 2005.,Trump record on hot microphone having real lewd conversation about womans in 2005.,Hot mic catches Trump making vulgar comments about woman in 2005.
